ID,注册时间,注册资本,行业,区域,企业类型,控制人类型,控制人持股比例,flag
5974091,2004,9720,零售业,广东,合伙企业,企业法人,0.56,NA
5974092,2000,6120,服务业,广西,农民专业合作社,企业法人,0.55,NA
5974093,2000,2070,零售业,江西,股份有限公司,企业法人,0.8,NA
5974094,2013,3360,服务业,江西,NA,自然人,0.59,NA
5974095,2004,490,社区服务,山东,股份有限公司,自然人,0.99,NA
5974096,2005,3680,交通运输业,江西,股份有限公司,自然人,0.83,NA
5974097,2001,8240,社区服务,山东,有限责任公司,企业法人,1,NA
5974098,2006,850,社区服务,湖北,集体所有制企业,企业法人,0.85,NA
5974099,2004,6950,NA,广西,农民专业合作社,企业法人,0.78,NA
5974100,2004,140,交通运输业,山东,股份有限公司,自然人,0.55,NA
5974101,2007,4900,零售业,广西,农民专业合作社,企业法人,0.98,NA
5974102,2013,5200,商业服务业,广东,农民专业合作社,自然人,0.76,NA
5974103,2012,8990,社区服务,湖南,股份有限公司,企业法人,0.69,NA
5974104,2012,4680,商业服务业,山东,股份有限公司,自然人,0.59,NA
5974105,2003,450,社区服务,山东,集体所有制企业,自然人,0.8,NA
5974106,2008,5650,商业服务业,湖南,合伙企业,自然人,0.58,NA
5974107,2009,5950,社区服务,广东,股份有限公司,企业法人,0.77,NA
5974108,2002,5460,工业,山东,农民专业合作社,自然人,0.54,NA
5974109,2014,4550,零售业,广西,集体所有制企业,自然人,0.67,NA
5974110,2006,610,交通运输业,福建,农民专业合作社,自然人,0.68,NA
5974111,2007,200,服务业,广西,农民专业合作社,企业法人,0.86,NA
5974112,2012,8650,服务业,湖北,集体所有制企业,自然人,0.68,NA
5974113,2002,3540,商业服务业,广东,农民专业合作社,自然人,0.73,NA
5974114,2004,170,零售业,广东,合伙企业,自然人,0.75,NA
5974115,2004,5700,交通运输业,福建,股份有限公司,自然人,0.61,NA
5974116,2007,6800,交通运输业,福建,集体所有制企业,企业法人,0.71,NA
5974117,2010,2160,社区服务,山东,合伙企业,企业法人,0.9,NA
5974118,2013,1380,社区服务,广西,农民专业合作社,自然人,0.99,NA
5974119,2002,660,服务业,山东,股份有限公司,企业法人,0.65,NA
5974120,2014,6400,商业服务业,江西,股份有限公司,自然人,0.89,NA
5974121,2006,9450,交通运输业,山东,合伙企业,企业法人,0.75,NA
5974122,2001,7460,服务业,福建,股份有限公司,自然人,0.94,NA
5974123,2004,3530,社区服务,广东,合伙企业,自然人,0.83,NA
5974124,2012,2300,交通运输业,江西,股份有限公司,企业法人,0.75,NA
5974125,2007,2690,交通运输业,湖南,农民专业合作社,企业法人,0.62,NA
5974126,2014,2160,零售业,广东,农民专业合作社,企业法人,0.52,NA
5974127,2011,3910,工业,湖北,农民专业合作社,企业法人,0.95,NA
5974128,2003,9790,商业服务业,江西,农民专业合作社,企业法人,0.89,NA
5974129,2009,420,零售业,福建,股份有限公司,自然人,0.79,NA
5974130,2013,170,社区服务,山东,股份有限公司,企业法人,0.62,NA
5974131,2003,2870,交通运输业,山东,有限责任公司,企业法人,0.54,NA
5974132,2004,5290,交通运输业,山东,合伙企业,企业法人,0.76,NA
5974133,2009,6140,工业,广东,有限责任公司,自然人,0.9,NA
5974134,2009,7840,社区服务,山东,集体所有制企业,自然人,0.85,NA
5974135,2010,760,工业,山东,合伙企业,企业法人,0.73,NA
5974136,2012,8320,商业服务业,广东,股份有限公司,自然人,0.78,NA
5974137,2002,2840,零售业,山东,股份有限公司,企业法人,0.71,NA
5974138,2002,3700,交通运输业,山东,集体所有制企业,自然人,0.52,NA
5974139,2013,6010,商业服务业,湖南,集体所有制企业,企业法人,0.79,NA
5974140,2000,4500,交通运输业,湖北,合伙企业,企业法人,0.56,NA
5974141,2014,2360,商业服务业,福建,合伙企业,自然人,0.97,NA
5974142,2010,1620,社区服务,广西,农民专业合作社,企业法人,0.76,NA
5974143,2013,3760,服务业,广东,农民专业合作社,企业法人,0.65,NA
5974144,2014,5390,工业,广西,集体所有制企业,自然人,0.84,NA
5974145,2005,430,商业服务业,江西,农民专业合作社,企业法人,0.7,NA
5974146,2005,1290,商业服务业,广西,合伙企业,自然人,0.53,NA
5974147,2013,6690,商业服务业,江西,有限责任公司,企业法人,0.55,NA
5974148,2006,3280,服务业,湖南,集体所有制企业,自然人,0.59,NA
5974149,NA,7030,服务业,福建,有限责任公司,企业法人,0.78,NA
5974150,2004,6040,服务业,湖北,集体所有制企业,企业法人,0.53,NA
5974151,2011,7270,工业,江西,股份有限公司,自然人,0.59,NA
5974152,2014,6980,社区服务,江西,集体所有制企业,企业法人,0.74,NA
5974153,2006,9780,零售业,广西,有限责任公司,自然人,0.74,NA
5974154,2005,3430,交通运输业,广西,股份有限公司,自然人,0.61,NA
5974155,2003,1300,交通运输业,山东,有限责任公司,企业法人,0.91,NA
5974156,2014,2560,交通运输业,湖北,集体所有制企业,企业法人,0.53,NA
5974157,2013,8730,商业服务业,江西,合伙企业,自然人,0.95,NA
5974158,2004,1030,商业服务业,广西,农民专业合作社,自然人,0.78,NA
5974159,2013,3830,社区服务,山东,集体所有制企业,企业法人,0.94,NA
5974160,2010,6860,服务业,福建,集体所有制企业,自然人,0.95,NA
5974161,2004,1580,商业服务业,广东,股份有限公司,自然人,0.69,NA
5974162,2001,4760,社区服务,山东,合伙企业,自然人,0.6,NA
5974163,2009,3250,服务业,江西,有限责任公司,自然人,0.53,NA
5974164,2005,6410,工业,湖北,有限责任公司,自然人,0.91,NA
5974165,2003,1380,服务业,山东,股份有限公司,企业法人,0.87,NA
5974166,2001,9370,社区服务,湖北,股份有限公司,自然人,0.58,NA
5974167,2009,5410,社区服务,广东,集体所有制企业,企业法人,0.93,NA
5974168,2013,6360,社区服务,江西,股份有限公司,自然人,0.98,NA
5974169,2012,7320,零售业,广西,农民专业合作社,自然人,0.85,NA
5974170,2008,6370,服务业,山东,农民专业合作社,自然人,0.9,NA
5974171,2012,5740,商业服务业,广西,合伙企业,企业法人,0.58,NA
5974172,2007,6610,工业,广西,合伙企业,企业法人,0.73,NA
5974173,2008,260,商业服务业,湖南,集体所有制企业,自然人,0.96,NA
5974174,2000,8180,社区服务,湖南,股份有限公司,自然人,0.77,NA
5974175,2011,3610,社区服务,福建,股份有限公司,自然人,0.88,NA
5974176,2004,3800,商业服务业,福建,股份有限公司,企业法人,0.54,NA
5974177,2013,2430,零售业,湖南,合伙企业,企业法人,0.62,NA
5974178,2010,9160,交通运输业,广东,股份有限公司,自然人,0.74,NA
5974179,2003,4690,零售业,山东,集体所有制企业,自然人,0.88,NA
5974180,2009,7980,社区服务,湖南,集体所有制企业,自然人,0.69,NA
5974181,2006,9510,交通运输业,广西,有限责任公司,自然人,0.72,NA
5974182,2008,4980,服务业,福建,合伙企业,企业法人,0.86,NA
5974183,2011,9660,工业,广西,合伙企业,自然人,0.59,NA
5974184,2004,7810,社区服务,福建,股份有限公司,企业法人,0.61,NA
5974185,2001,1380,零售业,广西,集体所有制企业,企业法人,0.65,NA
5974186,2013,3920,交通运输业,山东,合伙企业,自然人,0.91,NA
5974187,2008,900,服务业,广西,合伙企业,自然人,NA,NA
5974188,2005,6400,交通运输业,江西,农民专业合作社,企业法人,0.97,NA
5974189,2002,8370,社区服务,湖北,集体所有制企业,自然人,0.88,NA
5974190,2003,6580,服务业,山东,有限责任公司,企业法人,0.54,NA
5974191,2013,5820,社区服务,山东,NA,企业法人,0.92,NA
5974192,2004,9870,商业服务业,湖北,股份有限公司,企业法人,0.99,NA
5974194,2011,2030,社区服务,江西,农民专业合作社,企业法人,0.55,NA
5974195,2004,2400,交通运输业,广西,有限责任公司,自然人,0.53,NA
5974196,2004,1210,商业服务业,湖南,股份有限公司,企业法人,0.95,NA
5974197,2009,6260,交通运输业,福建,合伙企业,自然人,0.96,NA
5974198,2005,5390,社区服务,广西,合伙企业,企业法人,0.54,NA
5974199,2012,8920,社区服务,广西,股份有限公司,企业法人,0.71,NA
5974200,2001,4560,零售业,福建,集体所有制企业,企业法人,0.82,NA
5974201,2002,4730,服务业,广东,农民专业合作社,企业法人,0.63,NA
5974202,2007,2990,服务业,江西,农民专业合作社,自然人,0.88,NA
5974203,2013,1080,工业,湖南,股份有限公司,自然人,1,NA
5974204,2013,4840,交通运输业,广东,股份有限公司,企业法人,0.86,NA
5974205,2010,340,社区服务,福建,农民专业合作社,企业法人,0.79,NA
5974206,2010,9490,工业,湖北,农民专业合作社,自然人,0.83,NA
5974207,2014,6690,服务业,福建,有限责任公司,企业法人,0.56,NA
5974209,2008,9620,商业服务业,广东,农民专业合作社,企业法人,0.6,NA
5974210,2009,9670,零售业,广东,合伙企业,企业法人,0.57,NA
5974211,2007,9960,工业,山东,合伙企业,企业法人,0.82,NA
5974212,2007,1190,工业,福建,股份有限公司,自然人,0.51,NA
5974213,2010,5840,零售业,广西,股份有限公司,企业法人,0.63,NA
5974214,2006,2390,社区服务,福建,集体所有制企业,企业法人,0.98,NA
5974215,2005,3510,零售业,广东,集体所有制企业,自然人,0.53,NA
5974216,2004,6030,商业服务业,广西,有限责任公司,企业法人,0.6,NA
5974217,2012,5920,商业服务业,广东,集体所有制企业,自然人,0.97,NA
5974218,2009,7560,零售业,福建,农民专业合作社,企业法人,0.91,NA
5974219,2012,2060,商业服务业,湖北,有限责任公司,企业法人,0.93,NA
5974220,2000,2080,零售业,福建,NA,自然人,0.87,NA
5974221,2013,4470,服务业,NA,有限责任公司,企业法人,0.89,NA
5974222,2007,NA,交通运输业,湖北,合伙企业,企业法人,0.73,NA
5974223,2011,4650,商业服务业,山东,集体所有制企业,自然人,0.74,NA
5974224,2002,7140,工业,福建,农民专业合作社,企业法人,0.83,NA
5974225,2013,8310,交通运输业,福建,集体所有制企业,自然人,0.97,NA
5974226,2003,4430,交通运输业,广西,农民专业合作社,企业法人,0.84,NA
5974227,2007,8880,零售业,山东,有限责任公司,企业法人,0.7,NA
5974228,2012,7310,社区服务,湖南,股份有限公司,企业法人,0.69,NA
5974229,2007,830,服务业,江西,农民专业合作社,企业法人,0.54,NA
5974230,2001,3850,交通运输业,湖南,农民专业合作社,企业法人,0.56,NA
5974231,2000,9960,商业服务业,湖南,合伙企业,自然人,0.92,NA
5974232,2005,5490,交通运输业,山东,有限责任公司,自然人,0.71,NA
5974233,2008,9440,社区服务,广东,股份有限公司,自然人,0.66,NA
5974234,2002,3580,交通运输业,湖南,集体所有制企业,企业法人,0.84,NA
5974235,2001,9000,交通运输业,山东,农民专业合作社,企业法人,0.84,NA
5974236,2013,8970,社区服务,江西,合伙企业,自然人,0.99,NA
5974237,2009,5440,工业,山东,集体所有制企业,自然人,0.66,NA
5974238,2005,9610,工业,广西,农民专业合作社,企业法人,0.96,NA
5974239,2006,2150,服务业,广西,有限责任公司,自然人,0.54,NA
5974240,2014,7190,零售业,湖北,股份有限公司,自然人,0.68,NA
5974241,2000,3420,商业服务业,福建,集体所有制企业,自然人,0.57,NA
5974242,2005,6000,社区服务,福建,合伙企业,自然人,0.76,NA
5974243,2013,1950,零售业,广西,有限责任公司,企业法人,0.56,NA
5974244,2000,560,交通运输业,福建,集体所有制企业,企业法人,0.92,NA
5974245,2005,880,交通运输业,山东,有限责任公司,自然人,0.64,NA
5974246,2014,460,商业服务业,广西,股份有限公司,企业法人,0.69,NA
5974247,2008,530,商业服务业,山东,集体所有制企业,自然人,0.94,NA
5974248,2006,2320,零售业,江西,集体所有制企业,企业法人,0.64,NA
5974249,2009,6620,零售业,湖北,集体所有制企业,企业法人,0.74,NA
5974250,2008,990,商业服务业,山东,农民专业合作社,企业法人,0.83,NA
5974251,2008,1600,服务业,湖北,股份有限公司,企业法人,0.85,NA
5974252,NA,800,零售业,广西,有限责任公司,自然人,0.53,NA
5974253,2006,3420,零售业,湖南,股份有限公司,企业法人,1,NA
5974254,2012,650,零售业,江西,农民专业合作社,企业法人,0.52,NA
5974255,2014,3020,工业,广西,股份有限公司,企业法人,0.76,NA
5974256,2009,7130,交通运输业,江西,农民专业合作社,企业法人,0.62,NA
5974257,2002,6120,社区服务,广西,农民专业合作社,企业法人,0.57,NA
5974258,2006,9780,交通运输业,江西,集体所有制企业,自然人,0.83,NA
5974259,2008,4880,服务业,广西,合伙企业,企业法人,0.85,NA
5974260,2010,830,工业,湖南,合伙企业,自然人,0.55,NA
5974261,2006,6370,工业,湖北,农民专业合作社,企业法人,0.8,NA
5974262,2010,6590,零售业,湖南,股份有限公司,企业法人,0.68,NA
5974263,2007,8070,社区服务,福建,集体所有制企业,企业法人,0.71,NA
5974264,2011,4790,零售业,山东,集体所有制企业,自然人,0.6,NA
5974265,2000,2920,商业服务业,湖南,集体所有制企业,企业法人,0.7,NA
5974266,2009,9630,服务业,福建,合伙企业,自然人,0.7,NA
5974267,2002,5570,工业,湖北,集体所有制企业,自然人,0.73,NA
5974268,2012,1940,零售业,江西,集体所有制企业,企业法人,0.62,NA
5974269,2004,6770,服务业,福建,有限责任公司,自然人,0.7,NA
5974270,2013,4720,社区服务,福建,合伙企业,自然人,0.92,NA
5974271,2009,3970,服务业,福建,集体所有制企业,企业法人,0.86,NA
5974272,2010,2010,零售业,湖南,合伙企业,企业法人,0.83,NA
5974273,2013,4210,零售业,广西,农民专业合作社,自然人,NA,NA
5974274,2004,7540,交通运输业,湖北,集体所有制企业,企业法人,0.8,NA
5974275,2009,8110,社区服务,福建,农民专业合作社,企业法人,0.95,NA
5974276,2003,2160,交通运输业,广东,合伙企业,自然人,0.77,NA
5974277,2011,6030,零售业,广西,有限责任公司,企业法人,0.51,NA
5974278,2005,8520,交通运输业,广东,农民专业合作社,企业法人,0.76,NA
5974279,2014,6910,社区服务,福建,集体所有制企业,企业法人,0.64,NA
5974280,2000,9080,服务业,山东,合伙企业,自然人,0.67,NA
5974281,2004,5080,零售业,江西,有限责任公司,自然人,0.54,NA
5974282,2011,6000,工业,广东,农民专业合作社,企业法人,0.51,NA
5974283,2009,6570,服务业,山东,农民专业合作社,自然人,0.67,NA
5974285,2005,3690,商业服务业,江西,合伙企业,自然人,0.66,NA
5974286,2014,1680,零售业,山东,有限责任公司,自然人,0.82,NA
5974287,2008,5260,工业,福建,有限责任公司,企业法人,0.52,NA
5974288,2009,9330,商业服务业,江西,农民专业合作社,企业法人,0.76,NA
5974289,2006,620,社区服务,广东,农民专业合作社,企业法人,0.76,NA
5974290,2003,4060,交通运输业,江西,股份有限公司,自然人,0.67,NA
5974291,2000,7330,服务业,广东,合伙企业,自然人,0.59,NA
5974292,2013,7470,零售业,湖北,股份有限公司,企业法人,0.71,NA
5974293,2001,2130,服务业,湖南,股份有限公司,企业法人,0.64,NA
5974294,2009,8360,零售业,山东,农民专业合作社,自然人,0.79,NA
5974295,2003,7380,零售业,广东,集体所有制企业,自然人,0.83,NA
5974296,2008,2060,零售业,福建,有限责任公司,自然人,0.9,NA
5974297,2013,7480,交通运输业,福建,合伙企业,自然人,0.92,NA
5974298,2005,730,交通运输业,广东,集体所有制企业,NA,0.88,NA
5974299,2014,7360,交通运输业,山东,农民专业合作社,自然人,0.57,NA
5974300,2004,2730,交通运输业,山东,农民专业合作社,自然人,0.99,NA
5974301,2000,2000,社区服务,江西,NA,自然人,0.54,NA
5974302,2009,210,社区服务,湖南,合伙企业,自然人,0.88,NA
