ID,year,从业人数,资产总额,负债总额,营业总收入,主营业务收入,利润总额,净利润,纳税总额,所有者权益合计
5975624,2016,85,91080,41745,400752,200376,160300.8,-40075.2,0,49335
5975625,2016,561,126900,59220,126900,50760,12690,0,76140,67680
5975626,2016,673,366800,180780,440160,352128,220080,176064,88032,186020
5975627,2016,753,32400,31050,93960,56376,46980,28188,37584,1350
5975628,2016,NA,228480,218960,822528,658022.4,82252.8,-82252.8,0,9520
5975629,2016,465,543200,536410,54320,21728,27160,16296,10864,6790
5975630,2016,771,24960,10400,47424,28454.4,23712,-4742.4,0,14560
5975631,2016,369,17640,24570,44100,35280,22050,17640,8820,-6930
5975632,2016,265,15880,11910,9528,5716.8,952.8,-952.8,0,3970
5975633,2016,585,85800,84240,283140,113256,84942,28314,56628,1560
5975634,2016,211,1440,1800,5616,3369.6,1123.2,0,2246.4,-360
5975635,2016,205,36480,54720,175104,105062.4,70041.6,70041.6,35020.8,-18240
5975636,2016,841,95880,175780,86292,43146,8629.2,-8629.2,0,-79900
5975637,2016,504,4040,3030,13736,10988.8,5494.4,2747.2,5494.4,1010
5975638,2016,921,107660,99970,226086,180868.8,113043,90434.4,45217.2,NA
5975639,2016,860,153360,146970,76680,38340,30672,23004,15336,6390
5975640,2016,22,380520,742920,1750392,1050235.2,175039.2,350078.4,1050235.2,-362400
5975641,2016,819,421650,618420,505980,404784,151794,101196,303588,-196770
5975642,2016,25,394240,582120,1340416,938291.2,402124.8,134041.6,268083.2,-187880
5975643,2016,67,12510,22240,36279,29023.2,3627.9,3627.9,7255.8,-9730
5975644,2016,466,201300,194590,624030,374418,187209,187209,124806,6710
5975645,2016,746,73920,106260,147840,103488,29568,0,29568,-32340
5975646,2016,711,19600,27300,96040,38416,9604,-9604,0,-7700
5975647,2016,595,NA,16875,76950,30780,30780,0,30780,23625
5975648,2016,727,52290,67230,10458,8366.4,4183.2,3137.4,4183.2,-14940
5975649,2016,860,49900,39920,79840,39920,15968,-7984,0,9980
5975650,2016,763,71400,98175,235620,164934,94248,94248,141372,-26775
5975651,2016,954,225060,109120,NA,846225.6,528891,211556.4,211556.4,115940
5975652,2016,993,28260,26690,19782,9891,5934.6,5934.6,7912.8,1570
5975653,2016,216,52160,73350,203424,81369.6,20342.4,61027.2,122054.4,-21190
5975654,2016,74,5920,11100,23088,13852.8,2308.8,2308.8,13852.8,-5180
5975655,2016,301,25760,11040,92736,64915.2,27820.8,27820.8,18547.2,14720
5975656,2016,847,37080,33990,163152,130521.6,65260.8,-16315.2,NA,3090
5975657,2016,592,594750,1171200,297375,148687.5,29737.5,59475,59475,-576450
5975658,2016,716,204600,97650,757020,454212,227106,75702,151404,106950
5975659,2016,667,21000,30975,96600,67620,38640,-9660,0,-9975
5975660,2016,52,78760,76970,283536,113414.4,56707.2,113414.4,113414.4,1790
5975661,2016,42,47320,87880,231868,115934,23186.8,69560.4,139120.8,-40560
5975662,2016,868,16080,30820,57888,34732.8,11577.6,-5788.8,0,-14740
5975663,2016,65,319040,463605,1148544,459417.6,344563.2,229708.8,459417.6,-144565
5975664,2016,825,72800,102375,240240,168168,72072,96096,96096,-29575
5975665,2016,116,8340,10425,40032,24019.2,20016,12009.6,8006.4,-2085
5975666,2016,670,54560,76725,245520,196416,122760,24552,98208,-22165
5975667,2016,495,151600,72010,348680,139472,104604,139472,209208,79590
5975668,2016,490,116100,164475,359910,143964,143964,107973,71982,-48375
5975669,2016,118,40800,38760,61200,42840,18360,-6120,0,2040
5975670,2016,408,26340,10975,23706,11853,9482.4,4741.2,14223.6,15365
5975671,2016,838,193000,370560,868500,521100,347400,-86850,0,-177560
5975672,2016,214,116850,109060,70110,49077,14022,21033,42066,7790
5975673,2016,124,14250,11400,7125,4987.5,2137.5,-712.5,0,2850
5975674,2016,965,57720,56240,46176,27705.6,23088,9235.2,18470.4,1480
5975675,2016,180,159300,230985,31860,19116,15930,3186,19116,-71685
5975676,2016,161,68480,59920,178048,142438.4,53414.4,53414.4,71219.2,8560
5975677,2016,627,302720,293260,817344,490406.4,408672,-81734.4,0,9460
5975678,2016,888,177200,86385,886000,531600,88600,177200,354400,90815
5975679,2016,817,254800,125125,NA,382200,318500,127400,254800,129675
5975680,NA,82,2160,1920,4968,2484,1490.4,-496.8,0,240
5975681,2016,368,614250,302400,1412775,988942.5,423832.5,423832.5,282555,311850
5975682,2016,554,174960,335340,17496,6998.4,6998.4,3499.2,6998.4,-160380
5975683,2016,586,106080,101660,275808,110323.2,27580.8,27580.8,55161.6,4420
5975684,2016,166,13400,19095,49580,29748,4958,14874,9916,-5695
5975685,2016,724,10200,18360,13260,10608,1326,1326,5304,-8160
5975686,2016,250,43520,42160,17408,NA,6963.2,0,6963.2,1360
5975687,2016,NA,207900,301455,228690,91476,91476,45738,45738,-93555
5975688,2016,113,325080,474075,617652,247060.8,308826,185295.6,370591.2,-148995
5975689,2016,884,37200,69440,85560,68448,34224,25668,34224,-32240
5975690,2016,550,164400,78090,591840,414288,295920,-59184,0,86310
5975691,2016,990,9600,12600,33600,16800,3360,3360,13440,-3000
5975692,2016,917,19200,37760,69120,55296,20736,20736,27648,-18560
5975693,2016,211,28400,37275,51120,40896,10224,15336,NA,-8875
5975694,2016,380,19980,24975,87912,43956,43956,8791.2,52747.2,-4995
5975695,2016,491,31840,41790,146464,73232,58585.6,14646.4,87878.4,-9950
5975696,2016,529,30800,45375,150920,105644,45276,60368,90552,-14575
5975697,2016,773,36470,62520,29176,23340.8,14588,11670.4,17505.6,-26050
5975698,2016,343,175240,171870,140192,98134.4,56076.8,42057.6,56076.8,3370
5975699,2016,890,651750,964590,1955250,782100,782100,586575,782100,-312840
5975700,2016,744,191800,91105,901460,631022,270438,270438,540876,100695
5975701,2016,450,51030,68040,224532,134719.2,89812.8,-22453.2,0,-17010
5975702,2016,581,51360,85600,87312,69849.6,17462.4,17462.4,34924.8,-34240
5975703,2016,766,37300,67140,179040,89520,53712,53712,107424,NA
5975704,2016,32,7920,9900,7128,4989.6,3564,1425.6,2851.2,-1980
5975705,2016,305,220,165,572,228.8,286,171.6,343.2,55
5975706,2016,536,312300,458040,NA,43722,31230,0,37476,-145740
5975707,2016,965,330400,163135,165200,115640,33040,-16520,0,167265
5975708,2016,170,38880,38070,104976,62985.6,10497.6,41990.4,20995.2,810
5975709,2016,857,18900,8400,24570,19656,12285,0,14742,10500
5975710,2016,576,69400,32965,180440,126308,36088,36088,108264,36435
5975711,2016,611,124800,61440,386880,193440,193440,38688,77376,63360
5975712,2016,246,82000,36900,401800,241080,160720,80360,80360,45100
5975713,2016,628,27930,35910,78204,62563.2,15640.8,31281.6,31281.6,-7980
5975714,2016,745,95810,43550,153296,122636.8,15329.6,-15329.6,0,52260
5975715,2016,620,260000,380250,650000,455000,130000,0,260000,-120250
5975716,2016,973,33000,16170,66000,26400,6600,6600,39600,16830
5975717,2016,261,26880,12960,120960,72576,24192,24192,72576,13920
5975718,2016,908,75600,111780,22680,9072,6804,9072,13608,-36180
5975719,2016,638,69500,93825,201550,141085,20155,40310,40310,-24325
5975720,2016,509,19500,28080,29250,20475,5850,-2925,0,-8580
5975721,2016,745,122500,119000,36750,22050,3675,11025,22050,3500
5975722,2016,934,109680,50270,471624,188649.6,235812,94324.8,282974.4,59410
5975723,2016,806,73980,131520,51786,20714.4,15535.8,15535.8,31071.6,-57540
5975724,2016,455,74750,110400,313950,219765,31395,125580,62790,-35650
5975725,2016,81,297000,290400,1158300,694980,115830,463320,231660,6600
5975726,2016,833,5600,7350,26880,10752,8064,2688,5376,-1750
5975727,2016,290,199800,97680,379620,151848,75924,151848,151848,102120
5975728,2016,510,68960,90510,275840,110336,27584,82752,165504,-21550
5975729,2016,475,64470,92100,90258,45129,27077.4,36103.2,54154.8,-27630
5975730,2016,205,166800,80620,750600,525420,300240,75060,450360,86180
5975731,2016,570,6300,5880,4410,3528,1323,-441,0,420
5975732,2016,72,117000,53625,585000,409500,175500,117000,117000,63375
5975733,2016,365,64980,122740,266418,213134.4,26641.8,79925.4,159850.8,-57760
5975734,2016,193,102560,144225,123072,61536,12307.2,36921.6,73843.2,-41665
5975735,2016,571,136000,132600,122400,48960,36720,24480,24480,3400
5975736,2016,632,428160,842940,556608,278304,55660.8,55660.8,222643.2,-414780
5975737,2016,315,254100,124740,584430,467544,116886,58443,233772,129360
5975738,2016,723,374800,730860,112440,56220,33732,11244,22488,-356060
5975739,2016,215,157200,229905,691680,484176,345840,276672,276672,-72705
5975740,2016,684,2960,4440,7696,4617.6,769.6,-769.6,0,-1480
5975741,2016,120,22260,18550,69006,41403.6,34503,0,13801.2,3710
5975742,2016,211,27720,25200,13860,6930,4158,5544,8316,2520
5975743,2016,799,150750,72360,316575,158287.5,126630,-31657.5,0,78390
5975744,2016,690,203850,398640,835785,668628,167157,334314,501471,-194790
5975745,2016,565,15600,15300,12480,4992,1248,4992,7488,300
5975746,2016,162,4900,4550,14210,11368,4263,4263,2842,350
5975747,2016,209,84480,165440,270336,108134.4,54067.2,-27033.6,0,-80960
5975748,2016,116,5160,5805,7740,6192,3096,2322,1548,-645
5975749,2016,352,247200,364620,1186560,474624,355968,474624,474624,-117420
5975750,2016,852,124320,182595,547008,328204.8,54700.8,54700.8,328204.8,-58275
5975751,2016,843,36000,60000,176400,70560,17640,0,105840,-24000
5975752,2016,831,328120,643620,524992,262496,157497.6,104998.4,104998.4,-315500
5975753,2016,639,106860,197280,64116,44881.2,6411.6,-6411.6,0,-90420
5975754,2016,431,6420,1605,13482,9437.4,5392.8,-1348.2,0,4815
5975755,2016,898,274560,135135,82368,57657.6,16473.6,-8236.8,0,139425
5975756,2016,805,360320,532035,936832,655782.4,93683.2,187366.4,562099.2,-171715
5975757,2016,39,188160,360640,846720,592704,338688,0,338688,-172480
5975758,2016,518,518050,255040,2331225,1631857.5,1165612.5,0,1398735,263010
5975759,2016,951,19680,4920,11808,7084.8,2361.6,1180.8,4723.2,14760
5975760,2016,464,31140,27680,15570,7785,4671,1557,9342,3460
5975761,2016,344,106800,157530,256320,179424,25632,102528,51264,-50730
5975762,2016,784,27520,24080,11008,8806.4,1100.8,4403.2,2201.6,3440
5975763,2016,696,198000,191400,178200,124740,35640,35640,35640,6600
5975764,2016,209,8480,3710,21200,8480,10600,2120,4240,4770
5975765,2016,177,210100,401100,630300,378180,252120,0,378180,-191000
5975766,2016,198,240960,235940,1108416,554208,221683.2,110841.6,221683.2,5020
5975767,2016,592,166720,80755,166720,133376,33344,50016,33344,85965
5975768,2016,60,59100,49250,195030,117018,39006,19503,78012,9850
5975769,2016,760,50700,24505,50700,35490,15210,0,20280,26195
5975770,2016,453,265950,130020,718065,574452,143613,-71806.5,0,135930
5975771,2016,597,22500,21000,99000,59400,49500,19800,39600,1500
5975772,2016,165,23280,21340,116400,81480,46560,46560,46560,1940
5975773,2016,195,211920,406180,275496,137748,27549.6,0,165297.6,-194260
5975774,2016,911,53680,23485,150304,60121.6,60121.6,-15030.4,0,30195
5975775,2016,913,87360,128700,165984,132787.2,NA,-16598.4,0,-41340
5975776,2016,546,58560,82350,134688,107750.4,40406.4,13468.8,80812.8,-23790
5975777,2016,843,224640,328320,1033344,413337.6,413337.6,-103334.4,0,-103680
5975778,2016,300,36720,52020,22032,11016,4406.4,2203.2,4406.4,-15300
5975779,2016,238,209880,400680,167904,83952,16790.4,33580.8,33580.8,-190800
5975780,2016,700,190600,362140,743340,297336,74334,0,297336,-171540
5975781,2016,589,110180,204620,407666,326132.8,81533.2,40766.6,163066.4,-94440
5975782,2016,416,85760,84420,162944,81472,48883.2,-16294.4,0,1340
5975783,2016,169,2220,1850,11100,7770,2220,-1110,0,370
5975784,2016,54,121230,58370,412182,247309.2,41218.2,41218.2,247309.2,62860
5975785,2016,872,243600,237800,170520,136416,68208,17052,68208,5800
5975786,2016,298,132960,191130,39888,27921.6,15955.2,0,7977.6,-58170
5975787,2016,101,56980,24420,188034,131623.8,37606.8,37606.8,112820.4,32560
5975788,2016,131,13500,3375,60750,30375,6075,0,36450,10125
5975789,2016,681,101880,144330,285264,171158.4,85579.2,85579.2,57052.8,-42450
5975790,2016,384,33680,37890,77464,46478.4,30985.6,23239.2,30985.6,-4210
5975791,2016,66,NA,474920,735360,367680,73536,220608,294144,-229800
5975792,2016,529,499200,979200,249600,99840,99840,74880,99840,-480000
5975793,2016,461,627900,1236480,1193010,715806,357903,119301,238602,-608580
5975794,2016,592,96640,47565,164288,65715.2,82144,-16428.8,0,49075
5975795,2016,347,40800,18360,204000,163200,20400,20400,40800,22440
5975796,2016,329,166400,243360,798720,399360,79872,79872,319488,-76960
5975797,2016,155,171000,250800,171000,68400,85500,-17100,0,-79800
5975798,2016,461,56850,79590,85275,51165,8527.5,-8527.5,0,-22740
5975799,2016,49,43540,40430,91434,54860.4,45717,18286.8,18286.8,3110
5975800,2016,398,320000,465000,512000,409600,102400,-51200,0,-145000
5975801,2016,731,172350,168520,568755,398128.5,113751,170626.5,113751,3830
5975802,2016,NA,134820,65805,53928,37749.6,16178.4,5392.8,10785.6,69015
5975803,2016,901,63910,109560,242858,145714.8,72857.4,48571.6,97143.2,-45650
5975804,2016,397,13200,5775,15840,9504,6336,1584,3168,7425
5975805,2016,434,43260,60255,51912,20764.8,20764.8,5191.2,31147.2,-16995
5975806,2016,643,108360,198660,216720,130032,108360,43344,130032,-90300
5975807,2016,334,296100,431460,88830,62181,26649,17766,35532,-135360
5975808,2016,177,330000,321750,165000,66000,49500,16500,99000,8250
5975809,2016,253,212640,407560,106320,63792,53160,10632,42528,-194920
5975810,2016,505,66800,126920,60120,30060,6012,18036,12024,-60120
5975811,2016,546,37050,69160,85215,34086,42607.5,-8521.5,0,-32110
5975812,2016,884,24300,10935,48600,24300,9720,9720,29160,13365
5975813,2016,975,4040,1515,12120,6060,3636,-1212,0,2525
5975814,2016,648,41400,17250,86940,52164,26082,26082,17388,24150
5975815,2016,343,258000,249400,541800,325080,270900,54180,216720,8600
5975816,2016,347,250320,244360,951216,380486.4,475608,380486.4,190243.2,5960
5975817,2016,714,31140,27680,130788,91551.6,39236.4,39236.4,26157.6,3460
5975818,2016,482,98880,45320,296640,237312,118656,0,118656,53560
5975819,2016,717,300600,146960,631260,252504,189378,-63126,0,153640
5975820,2016,NA,6600,4950,19140,13398,1914,1914,11484,1650
5975821,2016,94,337150,331020,674300,269720,134860,67430,134860,6130
5975822,2016,814,12280,3070,36840,14736,11052,11052,22104,9210
5975823,2016,365,21900,10220,24090,14454,2409,9636,9636,11680
5975824,2016,246,53350,72750,234740,117370,46948,0,140844,-19400
5975825,2016,115,67350,62860,121230,96984,60615,-12123,0,4490
5975826,2016,129,85920,118140,128880,64440,38664,38664,25776,-32220
5975827,2016,722,158620,227115,95172,38068.8,28551.6,19034.4,57103.2,-68495
5975828,2016,462,542850,799470,379995,227997,113998.5,75999,227997,-256620
5975829,2016,395,88740,41905,62118,31059,31059,12423.6,37270.8,46835
5975830,2016,43,142000,208740,582200,291100,174660,232880,349320,-66740
5975831,2016,407,220800,432400,684480,479136,136896,205344,410688,-211600
5975832,2016,936,58350,27230,233400,140040,116700,23340,140040,31120
5975833,2016,676,89550,83580,429840,257904,85968,NA,171936,5970
5975834,2016,520,51960,64950,5196,3117.6,519.6,2078.4,1039.2,-12990
5975835,2016,864,54240,25425,135600,94920,67800,0,27120,28815
5975836,2016,293,10160,11430,33528,20116.8,3352.8,10058.4,13411.2,-1270
5975837,2016,170,51930,23080,135018,94512.6,40505.4,0,27003.6,28850
5975838,2016,573,45680,39970,123336,86335.2,12333.6,37000.8,24667.2,5710
5975839,2016,30,25920,38070,41472,16588.8,20736,0,8294.4,-12150
5975840,2016,542,530320,520850,424256,339404.8,84851.2,0,84851.2,9470
5975841,2016,615,89180,85750,8918,6242.6,4459,2675.4,5350.8,3430
5975842,2016,831,46920,43010,150144,60057.6,75072,0,90086.4,3910
5975843,2016,783,52000,49400,98800,39520,9880,39520,59280,2600
5975844,2016,712,295800,436305,1183200,828240,473280,-118320,0,-140505
5975845,2016,347,140660,202875,492310,393848,246155,0,295386,-62215
5975846,2016,791,270600,130790,1109460,443784,554730,332838,221892,139810
5975847,2016,255,9000,16200,33300,26640,13320,3330,13320,-7200
5975848,2016,751,290160,564200,58032,34819.2,11606.4,11606.4,23212.8,-274040
5975849,2016,835,2280,1900,NA,4560,4560,3648,5472,380
5975850,2016,416,22800,27360,100320,40128,30096,-10032,0,-4560
5975851,2016,25,223800,108170,850440,510264,255132,170088,170088,115630
5975852,2016,869,12120,9090,41208,32966.4,20604,-4120.8,0,3030
5975853,2016,795,72720,133320,87264,52358.4,43632,34905.6,17452.8,-60600
5975855,2016,553,23760,10890,23760,9504,2376,2376,14256,12870
5975856,2016,150,126900,118440,444150,222075,133245,44415,266490,8460
5975857,2016,239,26800,32160,107200,75040,10720,32160,64320,-5360
5975858,2016,262,419400,824820,1174320,704592,234864,234864,704592,-405420
5975859,2016,506,83440,160920,367136,220281.6,36713.6,0,73427.2,-77480
5975860,2016,862,14490,13800,26082,20865.6,7824.6,5216.4,5216.4,690
5975861,2016,979,17520,13140,71832,35916,21549.6,21549.6,14366.4,4380
5975862,2016,599,215040,412160,903168,541900.8,90316.8,-90316.8,0,-197120
5975863,2016,687,17940,14950,59202,35521.2,29601,23680.8,35521.2,2990
5975864,2016,542,37620,35530,173052,69220.8,51915.6,34610.4,34610.4,2090
5975865,2016,729,NA,252300,94192,65934.4,9419.2,37676.8,56515.2,-117740
5975866,2016,895,25920,48960,69984,34992,27993.6,13996.8,13996.8,-23040
5975867,2016,627,55800,49600,55800,27900,27900,11160,11160,6200
5975868,2016,854,49500,72600,NA,58905,33660,-8415,0,-23100
5975869,2016,858,682400,673870,3070800,1228320,614160,614160,614160,8530
5975870,2016,534,113130,108940,294138,176482.8,88241.4,88241.4,176482.8,4190
5975871,2016,981,317500,466725,381000,190500,190500,-38100,0,-149225
5975872,2016,953,50400,46200,176400,88200,88200,70560,105840,4200
5975873,2016,908,472960,465570,567552,454041.6,227020.8,0,340531.2,7390
5975874,2016,490,94000,89300,159800,79900,79900,15980,63920,4700
5975875,2016,785,225920,328290,316288,126515.2,31628.8,0,189772.8,-102370
5975876,2016,943,186000,89900,930000,558000,372000,0,186000,96100
5975877,2016,657,31440,43230,9432,3772.8,4716,943.2,3772.8,-11790
5975878,2016,961,30400,60040,15200,12160,1520,0,9120,-29640
5975879,2016,290,53370,23720,21348,10674,NA,2134.8,12808.8,29650
5975880,2016,732,308400,606520,585960,292980,234384,58596,117192,-298120
5975881,2016,477,47300,63855,66220,39732,26488,26488,26488,-16555
5975882,2016,963,241080,232470,650916,520732.8,325458,0,260366.4,8610
5975883,2016,879,183960,88695,607068,485654.4,60706.8,121413.6,121413.6,95265
5975884,2016,45,262920,253530,788760,631008,315504,315504,315504,9390
